Tipo 1,Tipo 2,Tipo 3,Patogeno
148,26,147,79
147,26,149,78
148,25,149,78
146,25,150,79
147,25,148,80
147,25,148,80
146,26,148,80
146,26,147,81
146,26,148,80
144,25,153,78
142,27,151,80
139,28,150,83
138,28,153,81
138,27,154,81
136,28,153,83
135,28,154,83
138,28,153,81
142,27,152,79
141,27,152,80
139,26,154,81
137,27,157,79
139,28,155,78
137,27,156,80
138,27,155,80
139,27,154,80
138,27,154,81
137,29,151,83
138,29,149,84
137,28,150,85
134,27,151,88
132,28,151,89
133,29,151,87
133,29,151,87
135,30,148,87
134,29,148,89
134,29,148,89
134,29,148,89
135,30,151,84
137,29,153,81
135,30,152,83
134,30,152,84
133,29,154,84
135,29,151,85
136,29,152,83
132,29,153,86
130,28,154,88
129,28,155,88
133,28,153,86
131,29,155,85
129,29,156,86
129,30,157,84
127,29,159,85
127,29,159,85
125,28,161,86
124,28,162,86
125,28,163,84
125,27,164,84
124,27,163,86
122,27,163,88
120,27,166,87
119,26,167,88
116,26,168,90
116,26,168,90
117,26,168,89
117,26,170,87
117,26,168,89
117,28,167,88
117,27,168,88
118,27,166,89
118,27,167,88
117,28,168,87
118,27,167,88
119,27,167,87
121,27,165,87
121,27,166,86
120,27,166,87
121,27,166,86
121,29,164,86
121,28,163,88
120,29,164,87
119,29,166,86
119,28,165,88
118,29,164,89
118,29,165,88
118,29,165,88
120,29,164,87
121,28,162,89
121,28,161,90
120,29,157,94
120,29,157,94
118,29,162,91
118,27,161,94
120,27,162,91
119,27,160,94
116,28,159,97
117,28,158,97
116,29,157,98
113,29,159,99
112,30,158,100
114,30,157,99
115,29,157,99
115,28,157,100
113,28,159,100
113,28,160,99
114,28,159,99
113,29,160,98
115,28,163,94
115,28,166,91
117,28,165,90
114,26,166,94
113,26,166,95
111,27,168,94
113,27,168,92
115,26,169,90
119,26,169,86
120,26,167,87
122,26,166,86
122,26,164,88
123,25,161,91
123,25,161,91
125,25,164,86
124,25,168,83
127,25,167,81
126,25,167,82
124,25,168,83
124,25,167,84
123,26,167,84
122,26,167,85
123,26,168,83
121,24,171,84
118,24,174,84
118,25,173,84
118,27,173,82
117,27,175,81
117,25,177,81
115,25,178,82
117,24,179,80
113,24,181,82
113,24,183,80
115,24,181,80
116,24,178,82
114,25,176,85
113,25,177,85
112,25,177,86
112,25,178,85
113,25,173,89
115,24,172,89
115,23,170,92
115,24,169,92
114,24,171,91
116,24,174,86
116,24,175,85
117,24,175,84
113,25,177,85
113,24,176,87
114,22,176,88
114,22,175,89
113,22,175,90
113,21,175,91
113,21,176,90
116,21,176,87
112,21,179,88
112,20,180,88
110,19,180,91
111,19,179,91
113,19,178,90
116,19,177,88
116,19,178,87
112,21,179,88
113,20,179,88
115,20,179,86
114,20,178,88
115,20,176,89
116,21,176,87
114,20,177,89
113,20,175,92
113,20,171,96
112,20,174,94
115,20,173,92
116,20,171,93
119,20,171,90
117,20,171,92
120,20,170,90
120,20,168,92
118,20,169,93
117,20,170,93
120,20,169,91
122,20,165,93
120,19,166,95
119,19,169,93
117,19,170,94
119,20,169,92
119,20,170,91
123,20,171,86
125,21,170,84
124,21,171,84
125,21,172,82
125,21,174,80
125,21,174,80
123,21,177,79
123,22,174,81
122,24,175,79
121,24,171,84
122,24,170,84
125,24,168,83
127,24,167,82
124,22,172,82
125,22,169,84
124,22,168,86
124,22,167,87
123,23,167,87
122,23,166,89
121,23,167,89
119,23,166,92
120,23,165,92
120,24,166,90
122,24,166,88
121,24,167,88
120,24,167,89
118,24,169,89
118,24,170,88
119,23,170,88
122,22,170,86
124,23,165,88
125,22,166,87
125,22,166,87
125,22,167,86
128,22,166,84
130,21,168,81
127,21,169,83
129,21,170,80
128,21,171,80
127,21,169,83
127,20,170,83
123,20,172,85
120,20,173,87
121,20,171,88
121,20,172,87
121,20,172,87
121,20,173,86
121,21,173,85
119,21,174,86
116,21,174,89
119,21,172,88
119,21,171,89
121,20,169,90
122,19,169,90
122,19,167,92
122,20,167,91
122,20,166,92
120,20,165,95
120,20,166,94
118,21,167,94
121,22,165,92
121,22,164,93
123,22,165,90
123,21,169,87
121,23,166,90
121,23,166,90
121,23,166,90
120,23,166,91
120,23,167,90
120,23,167,90
118,23,166,93
119,24,168,89
117,25,167,91
117,25,165,93
118,25,163,94
119,26,160,95
118,26,160,96
117,26,162,95
118,26,162,94
118,25,164,93
119,25,163,93
122,24,164,90
123,24,163,90
120,24,162,94
121,24,161,94
124,24,159,93
122,24,160,94
120,23,164,93
120,23,165,92
119,24,165,92
120,24,164,92
119,25,166,90
121,25,164,90
123,25,164,88
122,25,164,89
122,25,166,87
122,25,166,87
122,23,167,88
121,22,170,87
119,22,170,89
119,22,170,89
119,21,169,91
119,22,168,91
119,21,169,91
120,21,171,88
118,21,172,89
116,21,172,91
115,21,173,91
117,21,174,88
119,21,173,87
116,21,174,89
117,20,177,86
113,20,180,87
113,20,179,88
114,19,181,86
113,19,181,87
114,19,181,86
114,19,180,87
113,19,179,89
115,19,177,89
115,19,176,90
115,19,178,88
114,19,177,90
115,20,173,92
115,21,174,90
116,21,172,91
114,21,175,90
115,21,176,88
115,21,174,90
116,21,173,90
116,21,172,91
116,21,170,93
114,22,171,93
113,22,172,93
113,22,173,92
112,22,175,91
110,22,174,94
109,22,172,97
110,20,175,95
112,20,174,94
114,18,173,95
114,18,173,95
118,20,168,94
118,21,167,94
120,21,164,95
118,20,163,99
118,20,162,100
118,19,164,99
118,20,163,99
119,20,164,97
119,20,163,98
119,20,164,97
119,19,164,98
121,19,164,96
124,18,165,93
127,18,163,92
125,19,165,91
122,19,166,93
118,18,168,96
116,20,166,98
113,21,167,99
116,21,165,98
114,21,165,100
112,21,164,103
109,22,167,102
108,22,167,103
107,24,166,103
106,23,168,103
106,24,166,104
106,24,165,105
107,24,163,106
105,24,163,108
105,23,162,110
107,22,160,111
107,22,162,109
109,22,160,109
108,20,163,109
110,20,162,108
110,21,163,106
106,22,164,108
106,21,165,108
105,21,165,109
104,22,163,111
104,23,164,109
105,22,165,108
107,22,163,108
107,23,163,107
105,23,166,106
105,23,165,107
104,23,162,111
100,23,159,118
100,24,156,120
99,24,156,121
100,24,155,121
100,24,155,121
100,24,155,121
98,24,156,122
98,25,156,121
96,25,157,122
97,24,159,120
97,24,159,120
97,24,159,120
101,24,158,117
104,25,159,112
104,25,159,112
105,25,161,109
107,24,161,108
106,24,161,109
107,24,162,107
106,24,162,108
104,24,161,111
102,24,159,115
103,23,162,112
103,23,161,113
102,24,161,113
101,24,162,113
100,24,160,116
98,25,159,118
100,25,160,115
101,25,162,112
101,25,164,110
101,25,161,113
102,25,158,115
102,24,159,115
102,23,160,115
100,24,160,116
99,26,160,115
98,28,158,116
98,28,157,117
97,27,159,117
97,26,159,118
98,26,157,119
97,26,157,120
97,26,156,121
97,25,156,122
99,25,156,120
102,25,153,120
100,25,154,121
100,25,156,119
99,25,157,119
97,26,156,121
97,27,154,122
96,28,150,126
95,27,152,126
94,28,151,127
96,27,150,127
95,27,149,129
97,28,152,123
97,27,153,123
97,27,153,123
96,27,152,125
99,27,152,122
98,28,154,120
99,31,153,117
101,30,154,115
104,30,153,113
104,30,151,115
104,30,153,113
101,30,156,113
102,29,158,111
102,29,158,111
102,29,156,113
101,29,156,114
99,28,157,116
97,27,158,118
98,27,158,117
98,27,158,117
96,26,160,118
97,26,161,116
98,26,159,117
101,26,160,113
103,26,160,111
104,27,158,111
105,27,160,108
103,27,162,108
102,27,162,109
103,27,164,106
102,27,164,107
101,26,166,107
102,27,166,105
106,27,166,101
105,28,167,100
104,28,164,104
103,28,164,105
102,28,164,106
101,28,162,109
101,28,162,109
97,28,163,112
97,28,163,112
99,28,163,110
96,29,164,111
96,29,163,112
98,29,161,112
96,29,161,114
96,28,161,115
95,28,161,116
95,28,159,118
95,27,161,117
97,27,160,116
99,27,160,114
99,27,161,113
98,25,161,116
97,25,163,115
99,25,161,115
98,24,162,116
96,25,159,120
95,24,160,121
95,25,160,120
94,26,162,118
92,27,161,120
90,27,160,123
90,25,160,125
90,25,160,125
90,25,159,126
87,26,161,126
84,26,161,129
84,27,161,128
83,27,158,132
81,26,161,132
82,26,163,129
83,25,163,129
82,24,163,131
85,25,162,128
83,25,161,131
83,24,157,136
85,24,156,135
85,23,157,135
87,22,158,133
85,23,158,134
85,22,152,141
85,22,153,140
85,22,152,141
84,23,150,143
82,23,151,144
81,22,152,145
82,22,152,144
83,20,152,145
81,19,154,146
84,19,155,142
82,19,156,143
84,19,156,141
83,19,158,140
83,19,157,141
83,20,158,139
84,20,156,140
81,21,157,141
82,21,160,137
82,22,159,137
81,22,160,137
81,22,161,136
82,22,163,133
81,23,164,132
80,22,165,133
80,22,168,130
80,23,169,128
83,23,168,126
83,22,168,127
81,21,171,127
79,21,171,129
80,21,170,129
79,21,172,128
80,22,169,129
81,25,169,125
82,26,168,124
81,25,168,126
80,25,168,127
81,25,167,127
79,25,167,129
79,25,168,128
80,26,167,127
81,25,168,126
78,24,171,127
82,24,170,124
84,23,169,124
84,22,168,126
85,22,168,125
86,22,167,125
84,22,169,125
84,21,170,125
85,21,171,123
82,21,170,127
83,21,171,125
82,21,172,125
82,20,173,125
83,21,173,123
82,25,171,122
83,24,171,122
81,24,170,125
80,25,169,126
82,26,167,125
83,27,166,124
82,28,167,123
81,28,168,123
77,27,171,125
79,27,170,124
83,28,169,120
82,29,168,121
81,29,169,121
81,29,172,118
81,28,174,117
82,28,172,118
81,28,172,119
83,29,170,118
86,30,170,114
86,31,167,116
89,31,165,115
88,31,164,117
88,31,166,115
90,32,161,117
91,32,165,112
89,33,166,112
90,31,167,112
89,31,167,113
90,30,168,112
89,30,167,114
91,28,165,116
91,28,165,116
91,27,165,117
92,26,165,117
92,26,165,117
91,26,163,120
91,25,164,120
92,26,166,116
92,26,166,116
91,25,172,112
91,26,167,116
91,26,167,116
93,26,163,118
95,26,162,117
94,25,163,118
94,25,161,120
94,25,161,120
95,25,164,116
95,25,165,115
97,25,164,114
99,26,163,112
99,26,164,111
99,26,163,112
96,25,164,115
93,25,165,117
92,26,168,114
94,26,168,112
93,24,169,114
91,24,169,116
93,24,166,117
93,24,166,117
94,23,164,119
94,23,165,118
94,23,164,119
95,22,166,117
94,22,163,121
93,23,162,122
92,23,164,121
92,23,164,121
92,23,164,121
89,23,163,125
90,22,164,124
90,24,159,127
91,24,157,128
90,24,159,127
89,23,159,129
